CONCEPTICON_ID	CONCEPTICON_GLOSS	SPANISH	ENGLISH	SPANISH_HAPPINESS_MEAN	SPANISH_ANGER_MEAN	SPANISH_SADNESS_MEAN	SPANISH_FEAR_MEAN	SPANISH_DISGUST_MEAN	LINE_IN_SOURCE
603	COAT	abrigo	coat	2.5	1.0333333333333334	1.5333333333333334	1.0666666666666667	1.1333333333333333	11
604	GLASS	cristal	crystal	1.4666666666666666	1.1333333333333333	1.2	1.6333333333333333	1.1	590
605	GRAIN	grano	grain	1.0666666666666667	2.0	1.9333333333333333	1.7	3.1333333333333333	1042
607	GRASSHOPPER	saltamontes	grasshopper	1.6551724137931034	1.206896551724138	1.0689655172413792	1.8275862068965518	2.7241379310344827	1966
610	PORT	puerto	port	2.8666666666666667	1.1	1.5666666666666667	1.3333333333333333	1.3333333333333333	1829
615	HORSE	caballo	horse	3.433333333333333	1.1	1.1	1.3	1.1333333333333333	312
616	HOSPITAL	hospital	hospital	1.6333333333333333	1.7	3.466666666666667	3.0	2.066666666666667	1119
617	ICE	hielo	ice	1.9666666666666666	1.1333333333333333	1.2	1.3333333333333333	1.0	1093
620	INSECT	insecto	insect	1.7	1.4	1.2666666666666666	2.3666666666666667	2.933333333333333	1187
621	IRON	hierro	iron	1.1666666666666667	1.2	1.0666666666666667	1.1666666666666667	1.1333333333333333	1095
624	LAKE	lago	lake	3.4	1.0	1.2666666666666666	1.6	1.1666666666666667	1254
625	LAMP	lámpara	lamp	2.1333333333333333	1.0333333333333334	1.1	1.1333333333333333	1.0333333333333334	1257
628	LEAF	hoja	sheet	2.1666666666666665	1.3	1.5666666666666667	1.3333333333333333	1.2666666666666666	1102
632	LIZARD	lagartija	lizard	1.8	1.4333333333333333	1.3333333333333333	2.0	2.6	1252
633	MARKET	mercado	market	2.6666666666666665	1.4666666666666666	1.1	1.3666666666666667	1.4	1425
635	MILK	leche	milk	2.1333333333333333	1.0666666666666667	1.1333333333333333	1.1333333333333333	1.4666666666666666	1267
636	MILL	molino	windmill	1.5862068965517242	1.103448275862069	1.0689655172413792	1.1724137931034482	1.0689655172413792	1464
638	MOTORCYCLE	moto	bike	2.966666666666667	1.7333333333333334	1.8666666666666667	2.2333333333333334	1.3333333333333333	1491
639	MOUNTAIN	montaña	mountain	2.8333333333333335	1.0666666666666667	1.1333333333333333	2.033333333333333	1.1	1476
64	PIN	alfiler	pin	1.5	1.5333333333333334	1.6	2.533333333333333	1.3	84
641	MUSHROOM	hongo	fungus	1.1666666666666667	1.7	1.7	2.6333333333333333	3.8333333333333335	1109
642	MUSIC	música	music	4.833333333333333	1.3333333333333333	2.8333333333333335	1.4666666666666666	1.2	1515
645	OCEAN	océano	ocean	3.6666666666666665	1.1	1.3	2.8	1.0666666666666667	1569
646	ASH	ceniza	ash	1.2666666666666666	1.7333333333333334	2.566666666666667	1.8	2.1	421
647	PAINT (PIGMENTS)	pintura	paint	2.966666666666667	1.7	1.7333333333333334	1.5	1.3333333333333333	1727
648	PAPER	papel	paper	1.8	1.1333333333333333	1.3	1.1	1.1666666666666667	1620
651	SEAL	foca	seal	3.2333333333333334	1.0	1.2333333333333334	1.2333333333333334	1.2333333333333334	952
652	PLAIN	llano	plain	1.6	1.2333333333333334	1.3	1.1333333333333333	1.1666666666666667	1309
653	PLANT (VEGETATION)	planta	plant	2.5	1.0	1.1333333333333333	1.0333333333333334	1.1333333333333333	1745
655	POISON	veneno	venom	1.1333333333333333	2.6	2.533333333333333	4.2	3.3333333333333335	2208
658	RAIN (PRECIPITATION)	lluvia	rain	2.1	1.2666666666666666	2.6666666666666665	1.4333333333333333	1.2333333333333334	1313
662	BATTERY	pila	stack	1.4666666666666666	1.5	1.1666666666666667	1.4	1.5666666666666667	1717
665	BEE	abeja	bee	1.4666666666666666	1.9666666666666666	1.4666666666666666	3.533333333333333	2.066666666666667	3
666	RIVER	río	river	2.6666666666666665	1.1	1.2	1.4333333333333333	1.1333333333333333	1936
667	ROAD	carretera	highway	2.0	1.2	1.3	1.8666666666666667	1.1333333333333333	387
677	AXE	hacha	ax	1.4666666666666666	2.3333333333333335	1.4666666666666666	2.966666666666667	1.5	1068
68	TATTOO	tatuaje	tattoo	2.9	1.2	1.2666666666666666	2.066666666666667	1.4666666666666666	2080
681	DESTROY	destruir	destroy	1.0666666666666667	3.7	3.7666666666666666	3.6333333333333333	2.533333333333333	693
682	SIDE	lado	side	1.3666666666666667	1.3333333333333333	1.5666666666666667	1.3666666666666667	1.3333333333333333	1248
683	PERSON	persona	person	2.7666666666666666	1.7666666666666666	2.0	1.9666666666666666	1.9666666666666666	1698
686	EASY	fácil	easy	3.1	1.2	1.1666666666666667	1.4666666666666666	1.1666666666666667	912
698	WISE	sabio	wise	3.6666666666666665	1.2333333333333334	1.4333333333333333	1.4666666666666666	1.1666666666666667	1957
699	SAD	triste	sad	1.0333333333333334	2.066666666666667	4.466666666666667	2.1666666666666665	1.5	2163
706	DARK	oscuro	dark	1.1333333333333333	2.4	3.2	3.8333333333333335	1.5333333333333334	1594
717	SWEET	caramelo	candy	3.5	1.0333333333333334	1.0666666666666667	1.0666666666666667	1.2	373
730	SNAKE	serpiente	snake	1.3666666666666667	1.5333333333333334	1.4666666666666666	3.1333333333333333	2.7666666666666666	2000
731	BEVERAGE	bebida	beverage	3.3	1.6333333333333333	1.6	1.5333333333333334	1.7333333333333334	255
733	EARN	ganar	win	4.2	1.2333333333333334	1.1666666666666667	1.3333333333333333	1.0	994
735	OWL	lechuza	owl	2.3666666666666667	1.0666666666666667	1.3	2.0	1.5666666666666667	1270
739	FEED	nutrir	nourish	2.9	1.1333333333333333	1.2666666666666666	1.1666666666666667	1.3333333333333333	1560
740	SHIP	barco	ship	2.466666666666667	1.1	1.3666666666666667	2.1333333333333333	1.1	241
744	EGG	huevo	egg	1.8666666666666667	1.1666666666666667	1.0666666666666667	1.1333333333333333	1.3666666666666667	1123
745	SHELF	repisa	mantel	1.2413793103448276	1.2413793103448276	1.2758620689655173	1.5862068965517242	1.206896551724138	1900
747	BICYCLE	bicicleta	bicycle	3.033333333333333	1.0333333333333334	1.0333333333333334	1.1666666666666667	1.0333333333333334	262
753	PUPIL (STUDENT)	alumno	student	2.6666666666666665	1.4	1.4666666666666666	1.5666666666666667	1.3666666666666667	95
758	HERON	garza	heron	2.1724137931034484	1.0	1.0344827586206897	1.3448275862068966	1.3448275862068966	1000
760	KNOT	nudo	knot	1.2333333333333334	1.2666666666666666	1.5333333333333334	1.4	1.2333333333333334	1558
763	SKIN	piel	fur	2.1333333333333333	1.2	1.1666666666666667	1.1666666666666667	1.2666666666666666	1714
764	SUIT	traje	suit	2.533333333333333	1.2	1.4333333333333333	1.2333333333333334	1.2333333333333334	2144
765	MOVE	movimiento	movement	2.8333333333333335	1.4	1.3333333333333333	1.8333333333333333	1.4666666666666666	1496
767	CORPSE	cadáver	corpse	1.0666666666666667	1.6666666666666667	3.533333333333333	3.2666666666666666	3.466666666666667	316
770	EARRING	pendiente	slope	1.8666666666666667	1.4	1.4	1.7	1.3666666666666667	1679
771	HAT	sombrero	hat	1.7666666666666666	1.0666666666666667	1.1333333333333333	1.1	1.0666666666666667	2035
772	BELT	cinturón	belt	1.8	2.066666666666667	1.4	1.9	1.5333333333333334	466
775	TRUMPET	trompeta	trumpet	2.6333333333333333	1.3333333333333333	1.1666666666666667	1.0666666666666667	1.0333333333333334	2167
779	PART	pedazo	piece	1.6896551724137931	1.4137931034482758	1.6206896551724137	1.2758620689655173	1.5862068965517242	1663
781	FEAR (FRIGHT)	miedo	fear	1.0666666666666667	1.9666666666666666	2.4	4.1	1.5	1437
783	VICTORY	victoria	victory	4.5	1.4333333333333333	1.2666666666666666	1.2	1.0333333333333334	2235
784	SNOW	nieve	snow	4.2	1.0333333333333334	1.2666666666666666	1.6	1.0	1543
785	STRONG	fuerte	strong	2.4	1.3666666666666667	1.1333333333333333	1.6	1.0666666666666667	974
789	PEOPLE	gente	people	3.1	1.8	1.7333333333333334	1.8666666666666667	1.8333333333333333	1011
794	PEN	bolígrafo	pen	1.6	1.0666666666666667	1.0	1.0	1.0333333333333334	273
795	TROUT	trucha	trout	1.7666666666666666	1.0333333333333334	1.1	1.1666666666666667	2.1333333333333333	2169
796	NIPPLE	pezón	nipple	2.3214285714285716	1.0	1.0	1.0	1.1785714285714286	1710
799	WRIST	muñeca	doll	2.933333333333333	1.2	1.3	1.5333333333333334	1.1333333333333333	1510
803	ANKLE	tobillo	ankle	1.3666666666666667	1.2	1.2	1.2666666666666666	1.3	2119
806	BLANKET	manta	blanket	3.2666666666666666	1.2	1.6666666666666667	1.2	1.2	1366
811	SOUL	alma	soul	2.7	1.5666666666666667	1.9666666666666666	1.9	1.2666666666666666	90
812	SLAVE	esclavo	slave	1.0333333333333334	3.566666666666667	4.233333333333333	2.7	1.8666666666666667	838
819	STOMACH	estómago	stomach	1.5	1.3333333333333333	1.4	1.6	1.8	880
82	ANGER	enfado	anger	1.1	3.8333333333333335	3.066666666666667	2.566666666666667	1.9333333333333333	806
823	SORCERER	mago	magician	3.3333333333333335	1.1666666666666667	1.1333333333333333	1.4	1.1	1341
824	WITCH	bruja	witch	1.8666666666666667	1.5	1.3333333333333333	1.9666666666666666	1.4	295
828	RACCOON	mapache	raccoon	2.5	1.1	1.0666666666666667	2.3333333333333335	1.6333333333333333	1373
836	SCREWDRIVER	destornillador	screwdriver	1.3333333333333333	1.3	1.1666666666666667	1.4333333333333333	1.2	690
837	BLUE	azul	blue	2.8666666666666667	1.0	1.4333333333333333	1.0666666666666667	1.0	218
842	LIQUOR	aguardiente	brandy	2.1666666666666665	1.2666666666666666	1.3666666666666667	1.5	2.433333333333333	64
845	MURDER	asesinar	assassin	1.0	4.133333333333334	3.7333333333333334	4.233333333333333	2.8333333333333335	168
850	SQUARE	cuadrado	square	1.1	1.0	1.0	1.0	1.0	600
852	PRIEST	sacerdote	priest	1.3666666666666667	2.1666666666666665	2.0	1.4	2.2666666666666666	1960
857	STONE	piedra	stone	1.1333333333333333	1.4	1.2333333333333334	1.4666666666666666	1.2	1713
858	STORM	tormenta	storm	1.5333333333333334	1.5	2.533333333333333	2.533333333333333	1.2	2129
859	STOVE	estufa	stove	2.3333333333333335	1.0	1.1666666666666667	1.5	1.0	885
861	JUDGE	juez	judge	1.6333333333333333	1.4333333333333333	1.1	1.7666666666666666	1.1333333333333333	1239
862	SUGAR	azúcar	sugar	2.966666666666667	1.0	1.3	1.1666666666666667	1.0333333333333334	217
865	FAME	fama	fame	3.1666666666666665	1.4	1.4333333333333333	2.1333333333333333	1.7333333333333334	919
867	GLOVE	guante	glove	1.8666666666666667	1.1333333333333333	1.2333333333333334	1.2	1.3666666666666667	1050
877	MASON	albañil	builder	1.7333333333333334	1.2333333333333334	1.4333333333333333	1.3333333333333333	1.4333333333333333	76
878	HELL	infierno	hell	1.0	2.689655172413793	2.413793103448276	3.5172413793103448	2.1379310344827585	1168
881	TAILOR	sastre	tailor	2.3	1.0	1.2333333333333334	1.1333333333333333	1.0	1978
882	PARROT	loro	parrot	3.3	1.0666666666666667	1.1333333333333333	1.5333333333333334	1.1333333333333333	1321
889	FLAME	llama	flame	2.2333333333333334	1.6666666666666667	1.8	2.6666666666666665	1.3	1307
892	TIME	tiempo	time	2.3	1.5333333333333334	2.066666666666667	2.1333333333333333	1.2333333333333334	2105
894	TOAD	sapo	toad	1.7333333333333334	1.0333333333333334	1.4	1.7333333333333334	3.3	1976
899	PRESIDENT	presidente	president	1.3	3.466666666666667	2.8	2.6	3.3	1787
90	INNOCENT	inocente	innocent	2.1	1.1	1.4	1.3	1.0333333333333334	1184
905	BORING	aburrido	bored	1.0333333333333334	1.4	2.9	1.1666666666666667	1.3333333333333333	18
906	TREE	árbol	tree	3.066666666666667	1.0333333333333334	1.3666666666666667	1.0333333333333334	1.0333333333333334	144
908	DRUM	tambor	drum	3.4	2.2333333333333334	1.4666666666666666	1.2666666666666666	1.2666666666666666	2074
909	GARBAGE	basura	trash	1.0333333333333334	1.1666666666666667	1.3	1.1666666666666667	3.9	249
910	DEATH	muerte	death	1.0	2.8666666666666667	4.666666666666667	4.2	1.8333333333333333	1501
911	TEMPLE	iglesia	church	1.7241379310344827	1.793103448275862	1.793103448275862	1.5517241379310345	2.103448275862069	1136
913	CROW	cuervo	crow	1.7333333333333334	1.5666666666666667	2.2333333333333334	2.1666666666666665	1.6333333333333333	609
914	SCULPTOR	escultor	sculptor	2.566666666666667	1.0	1.0	1.0	1.0	850
915	SINK (BASIN)	lavabo	bathroom	1.6666666666666667	1.0666666666666667	1.1	1.1666666666666667	2.0	1265
921	VALLEY	valle	valley	3.1333333333333333	1.0	1.2333333333333334	1.5	1.0	2193
930	VILLAGE	pueblo	village	3.1666666666666665	1.2666666666666666	1.5333333333333334	1.3333333333333333	1.2	1826
933	WALL (OF HOUSE)	pared	wall	1.5333333333333334	1.5333333333333334	1.4333333333333333	1.5333333333333334	1.1	1626
934	BUFFALO	búfalo	buffalo	1.8	1.7666666666666666	1.3333333333333333	3.1333333333333333	1.4333333333333333	302
937	BIRD	pájaro	bird	3.3	1.1333333333333333	1.3333333333333333	1.3666666666666667	1.3333333333333333	1604
942	HONEY	miel	honey	2.933333333333333	1.0	1.0333333333333334	1.0333333333333334	1.3666666666666667	1439
943	WATERFALL	cascada	waterfall	3.2666666666666666	1.0333333333333334	1.0666666666666667	1.5333333333333334	1.0333333333333334	396
945	SPEAR	lanza	lance	1.5333333333333334	2.466666666666667	1.6	2.4	1.2	1260
950	SEAGULL	gaviota	seagull	1.9333333333333333	1.7666666666666666	1.3333333333333333	2.2	2.8666666666666667	1003
951	WEAPONS	arma	weapon	1.2	3.3333333333333335	3.2	3.7	2.2666666666666666	150
952	WEATHER	clima	climate	2.533333333333333	1.7	2.0	1.9333333333333333	1.6333333333333333	475
953	RAPE	violación	rape	1.0	4.866666666666666	4.466666666666667	4.566666666666666	4.733333333333333	2243
954	WELL	pozo	pit	1.2666666666666666	1.6333333333333333	2.6333333333333333	3.6666666666666665	1.8666666666666667	1774
957	WHALE	ballena	whale	3.066666666666667	1.1666666666666667	1.6666666666666667	2.6	1.3666666666666667	226
958	WILD ANIMAL	bestia	beast	1.2333333333333334	2.3666666666666667	1.6333333333333333	3.3	1.6333333333333333	261
962	WOMAN	mujer	woman	3.2333333333333334	1.3	1.4333333333333333	1.3	1.2	1505
963	BOOK	libro	book	3.433333333333333	1.3333333333333333	1.6666666666666667	1.5333333333333334	1.2333333333333334	1290
965	WORLD	mundo	world	3.6	1.9666666666666666	2.466666666666667	2.2	1.9666666666666666	1508
969	CIGARETTE	cigarrillo	cigarette	1.8333333333333333	2.6	2.8333333333333335	2.7666666666666666	3.533333333333333	464
970	COCONUT	coco	coconut	3.033333333333333	1.2333333333333334	1.2	1.2333333333333334	1.7	482
972	BE ABLE	poder	power	2.5	2.1666666666666665	1.5333333333333334	2.6666666666666665	2.1666666666666665	1754
974	TOBACCO	tabaco	tobacco	1.3666666666666667	2.4	2.7666666666666666	2.6666666666666665	3.566666666666667	2062
977	ARROW	flecha	arrow	1.4333333333333333	2.1666666666666665	1.8666666666666667	3.2666666666666666	1.4666666666666666	947
979	FARMER	pastor	pastor	2.6333333333333333	1.4	1.5666666666666667	1.5	1.4333333333333333	1642
980	HEEL	talón	heel	1.0333333333333334	1.0	1.0	1.0	1.3666666666666667	2072
981	ELBOW	codo	elbow	1.3333333333333333	1.3666666666666667	1.3	1.3	1.2666666666666666	486
986	TOMATO	tomate	tomato	1.9666666666666666	1.1	1.0333333333333334	1.0333333333333334	1.5333333333333334	2123
994	BOW	arco	arch	1.4333333333333333	1.4	1.3666666666666667	1.9666666666666666	1.0666666666666667	146
